,Id,postera_SAScore,postera_minNumSteps
6419,MHE-FAS-63bfa48b-8,0.6731457,
6420,MHE-FAS-63bfa48b-9,0.47982955,
6421,MHE-FAS-63bfa48b-10,0.59846246,
6422,MHE-FAS-63bfa48b-11,0.47601336,
6423,MHE-FAS-63bfa48b-12,0.6130497,
6424,MHE-FAS-63bfa48b-13,0.5261693,
6425,MHE-FAS-63bfa48b-14,0.41350248,
6426,MHE-FAS-63bfa48b-15,0.9881461,
6427,MHE-FAS-63bfa48b-16,0.48128596,
6428,MHE-FAS-63bfa48b-17,0.46749094,4.0
6429,MHE-FAS-63bfa48b-18,0.46766707,4.0
6430,MHE-FAS-63bfa48b-19,0.56061155,
6431,MHE-FAS-63bfa48b-20,0.7457408,
6432,MAT-POS-c9973a83-1,0.0,0.0
6433,MAT-POS-6c3d76b3-1,0.086875334,1.0
6434,ALP-POS-a30bcdb4-1,0.26194358,3.0
6435,ALP-POS-a30bcdb4-2,0.38555855,4.0
6436,MAT-POS-c478e61b-1,0.0,0.0
6437,MAT-POS-c478e61b-2,0.28282878,1.0
6438,JAN-GHE-74b8b0cb-1,0.0,0.0
6439,JAN-GHE-74b8b0cb-2,0.27342483,1.0
6440,MIC-UNK-4ce148f7-1,0.20731275,1.0
6441,MIC-UNK-4ce148f7-2,0.1844648,1.0
6442,MIC-UNK-4ce148f7-3,0.16708016,1.0
6443,MIC-UNK-4ce148f7-4,0.20626086,1.0
6444,LOR-NOR-30067bb9-1,0.0,0.0
6445,LOR-NOR-30067bb9-2,0.0,0.0
6446,LOR-NOR-30067bb9-3,0.0,0.0
6447,LOR-NOR-30067bb9-4,0.0,0.0
6448,LOR-NOR-30067bb9-5,0.0,0.0
6449,LOR-NOR-30067bb9-6,0.0,0.0
6450,LOR-NOR-30067bb9-7,0.0,0.0
6451,LOR-NOR-30067bb9-8,0.0,0.0
6452,LOR-NOR-30067bb9-9,0.0,0.0
6453,LOR-NOR-30067bb9-10,0.0,0.0
6454,LOR-NOR-30067bb9-11,0.0,0.0
6455,LOR-NOR-30067bb9-12,0.10892971,0.0
6456,LOR-NOR-30067bb9-13,0.0,0.0
6457,LOR-NOR-30067bb9-14,0.10030272,1.0
6458,LOR-NOR-30067bb9-15,0.0,0.0
6459,LOR-NOR-30067bb9-16,0.0910059,1.0
6460,LOR-NOR-30067bb9-17,0.0,0.0
6461,LOR-NOR-30067bb9-18,0.0,0.0
6462,MIC-UNK-42806bd5-1,0.123050645,0.0
6463,MIC-UNK-42806bd5-2,0.0,0.0
6464,MIC-UNK-42806bd5-3,0.0,0.0
6465,MIC-UNK-42806bd5-4,0.16470277,0.0
6466,JAR-IMP-dd656357-1,0.9583762,
6467,JAR-IMP-dd656357-2,0.43230873,3.0
6468,JAR-IMP-dd656357-3,1.0,
6469,JAR-IMP-dd656357-4,0.7538637,
6470,JAR-IMP-dd656357-5,1.0,
6471,JAR-IMP-dd656357-6,1.0,
6472,JAR-IMP-dd656357-7,0.9723177,
6473,JAR-IMP-dd656357-8,0.57082117,5.0
6474,JAR-IMP-dd656357-9,0.75200135,5.0
6475,NAM-UNK-f7c77a48-1,0.13424027,1.0
6476,NAM-UNK-f7c77a48-2,0.532795,4.0
6477,NAM-UNK-f7c77a48-3,0.05377412,0.0
6478,NAM-UNK-f7c77a48-4,0.16354528,0.0
6479,MIC-UNK-4c7b8ba7-1,0.0,0.0
6480,MIC-UNK-4c7b8ba7-2,0.16478017,0.0
6481,MIC-UNK-fc94cdb5-1,0.0,0.0
6482,MIC-UNK-fc94cdb5-2,0.16492523,0.0
6483,ALP-POS-ddb41b15-1,0.15762374,1.0
6484,ALP-POS-ddb41b15-2,0.09527469,1.0
6485,ALP-POS-ddb41b15-3,0.16025932,2.0
6486,ALP-POS-ddb41b15-4,0.14129491,1.0
6487,ALP-POS-ddb41b15-5,0.239851,2.0
6488,ALP-POS-ddb41b15-6,0.08914736,1.0
6489,ALP-POS-ddb41b15-7,0.09012816,1.0
6490,ALP-POS-ddb41b15-8,0.24932937,1.0
6491,ALP-POS-ddb41b15-9,0.23437133,2.0
6492,ALP-POS-ddb41b15-10,0.21932559,2.0
6493,WIL-UNI-2e73223c-1,0.23038611,2.0
6494,WIL-UNI-2e73223c-2,0.16133612,2.0
6495,WIL-UNI-2e73223c-3,0.23050617,2.0
6496,WIL-UNI-2e73223c-4,0.10667588,1.0
6497,ALP-POS-05819dc4-1,0.08327938,1.0
6498,MAT-POS-3d050446-1,0.20097087,1.0
6499,MAT-POS-c0143b99-1,0.0,0.0
6500,MAT-POS-59e2c5d7-1,0.22566548,1.0
6501,EDJ-MED-0e996074-1,0.0,0.0
6502,JOH-UNI-591f77bd-1,0.0,0.0
6503,TAN-UNK-0373ceaf-1,0.16348377,2.0
6504,MAT-POS-136e7878-1,0.13319576,1.0
6505,MAT-POS-136e7878-2,0.13372605,1.0
6506,MAT-POS-06036648-1,0.084211215,1.0
6507,MAT-POS-06036648-2,0.12973417,1.0
6508,MAT-POS-06036648-3,0.08535225,1.0
6509,MAT-POS-06036648-4,0.08766469,1.0
6510,MAT-POS-06036648-5,0.08630424,1.0
6511,MAT-POS-06036648-6,0.1310241,1.0
6512,MAT-POS-06036648-7,0.1655575,1.0
6513,MAT-POS-06036648-8,0.13624938,1.0
6514,MAT-POS-06036648-9,0.05302713,0.0
6515,MAT-POS-af71705c-1,0.0,0.0
6516,MAT-POS-af71705c-2,0.5181113,
6517,LON-WEI-2e27a2e5-1,0.1940375,1.0
6518,LON-WEI-2e27a2e5-2,0.0,0.0
6519,ALP-POS-3b848b35-1,0.054090165,0.0
6520,ALP-POS-3b848b35-2,0.0,0.0
6521,ALP-POS-3b848b35-3,0.053197883,0.0
6522,ALP-POS-3b848b35-4,0.1841387,1.0
6523,ALP-POS-0c2c77e1-1,0.0,0.0
6524,DAR-DIA-1d7f034a-1,0.31225622,3.0
6525,ANT-OPE-8e6e7f4d-1,0.33675689,2.0
6526,JON-UIO-e1edb2d8-1,0.09047652,1.0
6527,JON-UIO-e1edb2d8-2,0.65167,
6528,JON-UIO-e1edb2d8-3,0.48548827,3.0
6529,JON-UIO-e1edb2d8-4,0.39390275,3.0
6530,JON-UIO-e1edb2d8-5,0.4191988,5.0
6531,JON-UIO-e1edb2d8-6,0.4563594,4.0
6532,JON-UIO-e1edb2d8-7,0.8741897,
6533,JON-UIO-e1edb2d8-8,0.9099919,
6534,JON-UIO-e1edb2d8-9,0.8045342,
6535,JON-UIO-e1edb2d8-10,0.65419674,
6536,JON-UIO-25071d63-1,0.09118093,1.0
6537,JON-UIO-25071d63-2,0.4831913,3.0
6538,JON-UIO-25071d63-4,0.090207964,1.0
6539,JON-UIO-25071d63-5,0.56223905,6.0
6540,JON-UIO-25071d63-6,0.09023592,1.0
6541,JON-UIO-314afe9d-1,0.337922,3.0
6542,JON-UIO-314afe9d-2,0.09220764,1.0
6543,JON-UIO-314afe9d-3,0.38915643,3.0
6544,JON-UIO-314afe9d-4,0.53251094,
6545,JON-UIO-314afe9d-5,0.08947338,1.0
6546,JON-UIO-314afe9d-6,0.24471755,3.0
6547,JON-UIO-314afe9d-8,0.6005591,
6548,JON-UIO-314afe9d-9,0.6497338,
6549,JON-UIO-314afe9d-10,0.5093367,
6550,JON-UIO-314afe9d-11,0.2676672,3.0
6551,JON-UIO-314afe9d-12,0.68306214,
6552,JON-UIO-314afe9d-13,0.81515604,
6553,JON-UIO-56032f80-1,0.0914703,1.0
6554,JON-UIO-56032f80-2,0.08597759,1.0
6555,JON-UIO-56032f80-3,0.09044924,1.0
6556,JON-UIO-56032f80-4,0.3982806,4.0
6557,JON-UIO-56032f80-5,0.27003276,3.0
6558,JON-UIO-56032f80-6,0.19656092,1.0
6559,JON-UIO-56032f80-7,0.296002,3.0
6560,JON-UIO-56032f80-8,0.7015413,
6561,JON-UIO-82a15e73-1,0.82579213,
6562,JON-UIO-82a15e73-2,0.32014966,3.0
6563,JON-UIO-82a15e73-3,0.6181061,
6564,JON-UIO-82a15e73-4,0.37532142,4.0
6565,JON-UIO-82a15e73-5,0.4629656,3.0
6566,JON-UIO-82a15e73-6,0.52742904,
6567,JON-UIO-82a15e73-7,0.33534423,3.0
6568,JON-UIO-82a15e73-8,0.08004819,1.0
6569,JON-UIO-82a15e73-9,0.25693473,2.0
6570,JON-UIO-82a15e73-10,0.16021734,2.0
6571,JON-UIO-82a15e73-11,0.17298473,2.0
6572,JON-UIO-82a15e73-12,0.6132225,
6573,JON-UIO-d28d79fe-1,0.24898334,3.0
6574,JON-UIO-d28d79fe-2,0.40734828,
6575,JON-UIO-d28d79fe-3,0.57971114,6.0
6576,JON-UIO-d28d79fe-4,0.08595576,1.0
6577,JON-UIO-d28d79fe-5,0.22940035,2.0
6578,JON-UIO-d28d79fe-6,0.2316027,1.0
6579,JON-UIO-d28d79fe-7,0.2807521,2.0
6580,JON-UIO-d28d79fe-8,0.3694545,4.0
6581,NAU-LAT-356bd3c2-2,0.053696305,0.0
6582,NAU-LAT-356bd3c2-3,0.11039596,1.0
6583,NAU-LAT-356bd3c2-4,0.081530966,1.0
6584,NAU-LAT-356bd3c2-5,0.08970885,1.0
6585,NAU-LAT-356bd3c2-6,0.0,0.0
6586,NAU-LAT-356bd3c2-7,0.091043204,1.0
6587,NAU-LAT-356bd3c2-8,0.09287808,1.0
6588,NAU-LAT-356bd3c2-9,0.17105757,1.0
6589,NAU-LAT-356bd3c2-10,0.09006785,1.0
6590,NAU-LAT-356bd3c2-11,0.0912902,1.0
6591,NAU-LAT-356bd3c2-12,0.09233693,1.0
6592,NAU-LAT-356bd3c2-13,0.09265306,1.0
6593,EDJ-MED-00c1612e-1,0.0,0.0
6594,EDJ-MED-50fe53e8-1,0.0,0.0
6595,EDJ-MED-50fe53e8-2,0.08287666,1.0
6596,EDJ-MED-50fe53e8-3,0.081814066,1.0
6597,EDJ-MED-50fe53e8-4,0.053240545,0.0
6598,MAT-POS-e1b5ac6b-1,0.084758855,1.0
6599,MAT-POS-e1b5ac6b-2,0.085688464,1.0
6600,MIC-UNK-221d8b72-1,0.16497947,1.0
6601,MAT-POS-ea426761-1,0.0,0.0
6602,MAT-POS-ea426761-2,0.0,0.0
6603,MAT-POS-ea426761-3,0.0,0.0
6604,MAT-POS-ea426761-4,0.0,0.0
6605,MAT-POS-ea426761-5,0.0,0.0
6606,MAT-POS-ea426761-6,0.0,0.0
6607,MAT-POS-ea426761-7,0.0,0.0
6608,MAT-POS-ea426761-8,0.0,0.0
6609,MAT-POS-ea426761-9,0.0,0.0
6610,MAT-POS-ea426761-10,0.0,0.0
6611,MAT-POS-ea426761-11,0.0,0.0
6612,MAT-POS-ea426761-12,0.0,0.0
6613,MAT-POS-ea426761-13,0.0,0.0
6614,MAT-POS-ea426761-14,0.0,0.0
6615,MAT-POS-ea426761-15,0.0,0.0
6616,MAT-POS-ea426761-16,0.0,0.0
6617,MAT-POS-ea426761-17,0.0,0.0
6618,MAT-POS-ea426761-18,0.0,0.0
6619,MAT-POS-ea426761-19,0.0,0.0
6620,MAT-POS-ea426761-20,0.0,0.0
6621,MAT-POS-ea426761-21,0.0,0.0
6622,MAT-POS-ea426761-22,0.0,0.0
6623,MAT-POS-ea426761-23,0.0,0.0
6624,MAT-POS-ea426761-24,0.0,0.0
6625,MAT-POS-ea426761-25,0.0,0.0
6626,MAT-POS-ea426761-26,0.3574248,3.0
6627,MAT-POS-ea426761-27,0.0,0.0
6628,MAT-POS-ea426761-28,0.0,0.0
6629,MAT-POS-ea426761-29,0.0,0.0
6630,MAT-POS-ea426761-30,0.0,0.0
6631,MAT-POS-ea426761-31,0.0,0.0
6632,MAT-POS-ea426761-32,0.09819668,0.0
6633,MAT-POS-ea426761-33,0.09819151,0.0
6634,MAT-POS-ea426761-34,0.0,0.0
6635,MAT-POS-ea426761-35,0.0,0.0
6636,MAT-POS-ea426761-36,0.0,0.0
6637,MAT-POS-ea426761-37,0.30489692,3.0
6638,MAT-POS-ea426761-38,0.16157964,1.0
6639,MAT-POS-ea426761-39,0.029268315,0.0
6640,MAT-POS-ea426761-40,0.0,0.0
6641,MAT-POS-ea426761-41,0.0,0.0
6642,MAT-POS-ea426761-42,0.108671345,1.0
6643,MAT-POS-ea426761-43,0.0,0.0
6644,MAT-POS-ea426761-44,0.0,0.0
6645,MAT-POS-ea426761-45,0.0,0.0
6646,MAT-POS-ea426761-46,0.0,0.0
6647,MAT-POS-ea426761-47,0.24102955,2.0
6648,MAT-POS-ea426761-48,0.25068814,1.0
6649,MAT-POS-ea426761-49,0.08259187,0.0
6650,MAT-POS-ea426761-50,0.0,0.0
6651,MAT-POS-ea426761-51,0.0,0.0
6652,MAT-POS-ea426761-52,0.0,0.0
6653,MAT-POS-ea426761-53,0.0,0.0
6654,MAT-POS-ea426761-54,0.0,0.0
6655,MAT-POS-ea426761-55,0.0,0.0
6656,MAT-POS-ea426761-56,0.0,0.0
6657,MAT-POS-ea426761-57,0.0,0.0
6658,MAT-POS-ea426761-58,0.0,0.0
6659,MAT-POS-ea426761-59,0.0,0.0
6660,MAT-POS-ea426761-60,0.0,0.0
6661,MAT-POS-ea426761-61,0.0,0.0
6662,MAT-POS-ea426761-62,0.0,0.0
6663,MAT-POS-ea426761-63,0.19323197,0.0
6664,MAT-POS-ea426761-64,0.0,0.0
6665,MAT-POS-ea426761-65,0.0,0.0
6666,MAT-POS-ea426761-66,0.0,0.0
6667,MAT-POS-ea426761-67,0.08535357,0.0
6668,MAT-POS-ea426761-68,0.0,0.0
6669,MAT-POS-ea426761-69,0.0,0.0
6670,MAT-POS-ea426761-70,0.0,0.0
6671,MAT-POS-ea426761-71,0.0,0.0
6672,MAT-POS-ea426761-72,0.0,0.0
6673,MAT-POS-ea426761-73,0.0,0.0
6674,MAT-POS-ea426761-74,0.0,0.0
6675,MAT-POS-ea426761-75,0.0,0.0
6676,MAT-POS-ea426761-76,0.08536757,1.0
6677,MAT-POS-ea426761-77,0.0,0.0
6678,MAT-POS-ea426761-78,0.0,0.0
6679,MAT-POS-ea426761-79,0.0,0.0
6680,MAT-POS-ea426761-80,0.15440543,1.0
6681,MAT-POS-ea426761-81,0.31662247,3.0
6682,MAT-POS-ea426761-83,0.31158608,3.0
6683,MAT-POS-ea426761-84,0.08473343,0.0
6684,MAT-POS-ea426761-85,0.0,0.0
6685,MAT-POS-ea426761-86,0.0,0.0
6686,MAT-POS-ea426761-87,0.0,0.0
6687,MAT-POS-ea426761-88,0.0,0.0
6688,MAT-POS-ea426761-89,0.0,0.0
6689,MAT-POS-ea426761-90,0.0,0.0
6690,MAT-POS-ea426761-91,0.0,0.0
6691,MAT-POS-ea426761-92,0.0,0.0
6692,MAT-POS-ea426761-93,0.083804086,1.0
6693,MAT-POS-ea426761-94,0.0,0.0
6694,MAT-POS-ea426761-95,0.0,0.0
6695,MAT-POS-ea426761-96,0.0,0.0
6696,MAT-POS-ea426761-97,0.0,0.0
6697,MAT-POS-ea426761-98,0.15396659,1.0
6698,MAT-POS-ea426761-99,0.0,0.0
6699,MAT-POS-ea426761-100,0.0,0.0
6700,MAT-POS-ea426761-101,0.0,0.0
6701,MAT-POS-ea426761-102,0.0,0.0
6702,MAT-POS-ea426761-103,0.0,0.0
6703,MAT-POS-ea426761-104,0.0,0.0
6704,MAT-POS-ea426761-105,0.4570997,4.0
6705,MAT-POS-ea426761-106,0.33526284,3.0
6706,MAT-POS-ea426761-107,0.08599335,1.0
6707,MAT-POS-b5746674-1,0.0,0.0
6708,MAT-POS-b5746674-2,0.08732229,1.0
6709,MAT-POS-b5746674-3,0.081571825,0.0
6710,MAT-POS-b5746674-4,0.0,0.0
6711,MAT-POS-b5746674-5,0.0,0.0
6712,MAT-POS-b5746674-6,0.0,0.0
6713,MAT-POS-b5746674-7,0.07932165,0.0
6714,MAT-POS-b5746674-8,0.0,0.0
6715,MAT-POS-b5746674-9,0.0,0.0
6716,MAT-POS-b5746674-10,0.0,0.0
6717,MAT-POS-b5746674-11,0.2218794,1.0
6718,MAT-POS-b5746674-12,0.0,0.0
6719,MAT-POS-b5746674-13,0.0,0.0
6720,MAT-POS-b5746674-14,0.0,0.0
6721,MAT-POS-b5746674-15,0.0,0.0
6722,MAT-POS-b5746674-16,0.0,0.0
6723,MAT-POS-b5746674-17,0.0,0.0
6724,MAT-POS-b5746674-18,0.0,0.0
6725,MAT-POS-b5746674-19,0.0,0.0
6726,MAT-POS-b5746674-20,0.0,0.0
6727,MAT-POS-b5746674-21,0.0,0.0
6728,MAT-POS-b5746674-22,0.0,0.0
6729,MAT-POS-b5746674-23,0.0,0.0
6730,MAT-POS-b5746674-24,0.0,0.0
6731,MAT-POS-b5746674-25,0.0,0.0
6732,MAT-POS-b5746674-26,0.0,0.0
6733,MAT-POS-b5746674-27,0.0,0.0
6734,MAT-POS-b5746674-28,0.0,0.0
6735,MAT-POS-b5746674-29,0.0,0.0
6736,MAT-POS-b5746674-30,0.0,0.0
6737,MAT-POS-b5746674-31,0.08661356,1.0
6738,MAT-POS-b5746674-32,0.08615829,1.0
6739,MAT-POS-b5746674-33,0.0,0.0
6740,MAT-POS-b5746674-34,0.0,0.0
6741,MAT-POS-b5746674-35,0.0,0.0
6742,MAT-POS-b5746674-36,0.0,0.0
6743,MAT-POS-b5746674-37,0.0,0.0
6744,MAT-POS-b5746674-38,0.0,0.0
6745,MAT-POS-b5746674-39,0.0,0.0
6746,MAT-POS-b5746674-40,0.0,0.0
6747,MAT-POS-b5746674-41,0.0,0.0
6748,MAT-POS-b5746674-42,0.0,0.0
6749,MAT-POS-b5746674-43,0.0,0.0
6750,MAT-POS-b5746674-44,0.0,0.0
6751,MAT-POS-b5746674-45,0.0,0.0
6752,MAT-POS-b5746674-46,0.0,0.0
6753,MAT-POS-b5746674-47,0.0,0.0
6754,MAT-POS-b5746674-48,0.0,0.0
6755,MAT-POS-b5746674-49,0.0,0.0
6756,MAT-POS-b5746674-50,0.07392799,0.0
6757,MAT-POS-b5746674-51,0.0,0.0
6758,MAT-POS-b5746674-52,0.0,0.0
6759,MAT-POS-b5746674-53,0.0,0.0
6760,MAT-POS-b5746674-54,0.0,0.0
6761,MAT-POS-b5746674-55,0.0,0.0
6762,MAT-POS-b5746674-56,0.0,0.0
6763,MAT-POS-b5746674-57,0.0,0.0
6764,MAT-POS-b5746674-58,0.0,0.0
6765,MAT-POS-b5746674-59,0.0,0.0
6766,MAT-POS-b5746674-60,0.0,0.0
6767,MAT-POS-b5746674-61,0.0,0.0
6768,MAT-POS-b5746674-62,0.0,0.0
6769,MAT-POS-b5746674-63,0.0,0.0
6770,MAT-POS-b5746674-64,0.0,0.0
6771,MAT-POS-b5746674-65,0.0,0.0
6772,MAT-POS-b5746674-66,0.0,0.0
6773,MAT-POS-b5746674-67,0.0,0.0
6774,MAT-POS-b5746674-68,0.0,0.0
6775,MAT-POS-b5746674-69,0.0,0.0
6776,MAT-POS-b5746674-70,0.0,0.0
6777,MAT-POS-b5746674-71,0.0,0.0
6778,MAT-POS-b5746674-72,0.0,0.0
6779,MAT-POS-b5746674-73,0.0,0.0
6780,MAT-POS-b5746674-74,0.0,0.0
6781,MAT-POS-b5746674-75,0.0,0.0
6782,MAT-POS-b5746674-76,0.0,0.0
6783,MAT-POS-b5746674-77,0.0,0.0
6784,MAT-POS-b5746674-78,0.0,0.0
6785,MAT-POS-b5746674-79,0.0,0.0
6786,MAT-POS-b5746674-80,0.0,0.0
6787,MAT-POS-b5746674-81,0.0,0.0
6788,MAT-POS-b5746674-82,0.0,0.0
6789,MAT-POS-b5746674-83,0.0,0.0
6790,MAT-POS-b5746674-84,0.053371236,0.0
6791,MAT-POS-b5746674-85,0.09295588,1.0
6792,MAT-POS-b5746674-86,0.0,0.0
6793,MAT-POS-b5746674-87,0.0,0.0
6794,MAT-POS-b5746674-88,0.0,0.0
6795,MAT-POS-b5746674-89,0.0,0.0
6796,MAT-POS-b5746674-90,0.0,0.0
6797,MAT-POS-b5746674-91,0.0,0.0
6798,MAT-POS-b5746674-92,0.0,0.0
6799,MAT-POS-b5746674-93,0.0,0.0
6800,MAT-POS-b5746674-94,0.0,0.0
6801,MAT-POS-b5746674-95,0.0,0.0
6802,MAT-POS-b5746674-96,0.0,0.0
6803,MAT-POS-b5746674-97,0.0,0.0
6804,MAT-POS-b5746674-98,0.0,0.0
6805,MAT-POS-b5746674-99,0.0,0.0
6806,MAT-POS-b5746674-100,0.0,0.0
6807,MAT-POS-b5746674-101,0.0,0.0
6808,MAT-POS-b5746674-102,0.0,0.0
6809,MAT-POS-b5746674-103,0.0,0.0
6810,MAT-POS-b5746674-104,0.0,0.0
6811,MAT-POS-b5746674-105,0.0,0.0
6812,MAT-POS-b5746674-106,0.0,0.0
6813,MAT-POS-b5746674-107,0.0,0.0
6814,MAT-POS-b5746674-108,0.0,0.0
6815,MAT-POS-b5746674-109,0.0,0.0
6816,MAT-POS-b5746674-110,0.0,0.0
6817,MAT-POS-b5746674-111,0.0,0.0
6818,MAT-POS-b5746674-112,0.0,0.0
6819,MAT-POS-b5746674-113,0.0,0.0
6820,MAT-POS-b5746674-114,0.0,0.0
6821,MAT-POS-b5746674-115,0.0,0.0
6822,MAT-POS-b5746674-116,0.0,0.0
6823,MAT-POS-b5746674-117,0.0,0.0
6824,MAT-POS-b5746674-118,0.0,0.0
6825,MAT-POS-b5746674-119,0.0,0.0
6826,MAT-POS-b5746674-120,0.0,0.0
6827,MAT-POS-b5746674-121,0.0,0.0
6828,MAT-POS-b5746674-122,0.0,0.0
6829,MAT-POS-b5746674-123,0.0,0.0
6830,MAT-POS-b5746674-124,0.0,0.0
6831,MAT-POS-b5746674-125,0.0,0.0
6832,MAT-POS-b5746674-126,0.0,0.0
6833,MAT-POS-b5746674-127,0.0,0.0
6834,MAT-POS-b5746674-128,0.0,0.0
6835,MAT-POS-b5746674-129,0.0,0.0
6836,MAT-POS-b5746674-130,0.0,0.0
6837,MAT-POS-b5746674-131,0.0,0.0
6838,MAT-POS-b5746674-132,0.0,0.0
6839,MAT-POS-b5746674-133,0.0,0.0
6840,MAT-POS-b5746674-134,0.0,0.0
6841,MAT-POS-b5746674-135,0.0,0.0
6842,MAT-POS-b5746674-136,0.0,0.0
6843,MAR-UCB-ad2ff052-1,0.3120786,3.0
6844,MAR-UCB-ad2ff052-2,0.30842066,3.0
6845,MAT-POS-13203bf4-1,0.13034527,1.0
6846,MAT-POS-2492181e-1,0.0,0.0
6847,MAT-POS-2492181e-2,0.0,0.0
6848,MAT-POS-2492181e-3,0.0,0.0
6849,MAT-POS-2492181e-4,0.0,0.0
6850,MAT-POS-2492181e-5,0.0,0.0
6851,MAT-POS-2492181e-6,0.0,0.0
6852,MAT-POS-2492181e-7,0.0,0.0
6853,MAT-POS-2492181e-8,0.0,0.0
6854,MAT-POS-2492181e-9,0.0,0.0
6855,MAT-POS-2492181e-10,0.0,0.0
6856,MAT-POS-2492181e-12,0.0,0.0
6857,LOR-NOR-f9b26152-1,0.0,0.0
6858,WEI-UNI-64684f14-1,0.0,0.0
6859,WEI-UNI-64684f14-2,0.0,0.0
6860,WEI-UNI-64684f14-3,0.0,0.0
6861,WEI-UNI-64684f14-4,0.0,0.0
6862,EDJ-MED-f073a5ff-1,0.23444788,2.0
6863,EDJ-MED-f073a5ff-2,0.23017927,2.0
6864,EDJ-MED-f073a5ff-3,0.23143196,2.0
6865,EDJ-MED-f073a5ff-4,0.22955818,2.0
6866,EDJ-MED-a364e151-1,0.0,0.0
6867,EDJ-MED-a364e151-2,0.2005076,2.0
6868,EDJ-MED-a364e151-3,0.22922485,2.0
6869,MEL-NAT-8c3652c8-1,0.0,0.0
6870,MEL-NAT-8c3652c8-2,0.0,0.0
6871,MEL-NAT-8c3652c8-3,0.0,0.0
6872,MEL-NAT-8c3652c8-4,0.0,0.0
6873,MEL-NAT-8c3652c8-5,0.0,0.0
6874,MEL-NAT-8c3652c8-6,0.0,0.0
6875,MEL-NAT-8c3652c8-7,0.0,0.0
6876,MEL-NAT-8c3652c8-8,0.0,0.0
6877,MEL-NAT-8c3652c8-9,0.0,0.0
6878,MEL-NAT-8c3652c8-10,0.27898932,2.0
6879,RAL-THA-901e9a10-1,0.22189887,1.0
6880,RAL-THA-901e9a10-2,0.2481883,2.0
6881,RAL-THA-901e9a10-4,0.19149888,1.0
6882,RAL-THA-901e9a10-5,0.26005238,2.0
6883,RAL-THA-901e9a10-6,0.1632835,1.0
6884,RAL-THA-901e9a10-8,0.2524014,2.0
6885,RAL-THA-6b94ceba-1,0.13672748,1.0
6886,RAL-THA-6b94ceba-2,0.13800754,1.0
6887,RAL-THA-6b94ceba-3,0.13693757,1.0
6888,RAL-THA-6b94ceba-4,0.13688254,1.0
6889,RAL-THA-6b94ceba-5,0.0,0.0
6890,RAL-THA-6b94ceba-6,0.16704561,2.0
6891,RAL-THA-6b94ceba-7,0.16481884,2.0
6892,RAL-THA-6b94ceba-8,0.17820512,2.0
6893,RAL-THA-6b94ceba-9,0.13231401,1.0
6894,RAL-THA-6b94ceba-10,0.14816877,1.0
6895,RAL-THA-6b94ceba-11,0.14188051,1.0
6896,RAL-THA-6b94ceba-12,0.17520668,2.0
6897,RAL-THA-6b94ceba-13,0.0,0.0
6898,RAL-THA-6b94ceba-14,0.08913037,1.0
6899,RAL-THA-6b94ceba-15,0.16815284,2.0
6900,RAL-THA-6b94ceba-16,0.18679,2.0
6901,MAT-POS-3b92565d-1,0.0,0.0
6902,MAT-POS-3b92565d-5,0.085741125,1.0
6903,MAT-POS-3b92565d-6,0.26573646,3.0
6904,MAT-POS-3b92565d-7,0.08239442,1.0
6905,MAT-POS-3b92565d-8,0.08509148,1.0
6906,MAT-POS-3b92565d-9,0.27314088,3.0
6907,MAT-POS-3b92565d-10,0.054119255,0.0
6908,MAT-POS-3b92565d-11,0.05415933,0.0
6909,MAT-POS-3b92565d-13,0.053294,0.0
6910,WIL-UNI-a125ac6f-1,0.1711967,1.0
6911,WIL-UNI-a125ac6f-2,0.377272,3.0
6912,PET-UNK-c9c1e0d8-1,0.053058367,0.0
6913,PET-UNK-c9c1e0d8-2,0.0,0.0
6914,PET-UNK-c9c1e0d8-3,0.20117931,1.0
6915,PET-UNK-c9c1e0d8-4,0.23162235,1.0
6916,EDJ-MED-06d94977-1,0.0,0.0
6917,EDJ-MED-06d94977-2,0.053344462,0.0
6918,EDJ-MED-8698005e-1,0.0,0.0
6919,EDJ-MED-976da9a6-1,0.0,0.0
6920,EDJ-MED-976da9a6-2,0.15057227,1.0
6921,JOH-UNI-6fc75a7c-1,0.09038864,1.0
6922,JOH-UNI-6fc75a7c-2,0.11353005,1.0
6923,JOH-UNI-6fc75a7c-3,0.11448065,1.0
6924,JOH-UNI-6fc75a7c-4,0.18151662,1.0
6925,JOH-UNI-6fc75a7c-5,0.19699283,2.0
6926,JOH-UNI-f0df842c-1,0.24663772,1.0
6927,JOH-UNI-f0df842c-4,0.12575829,1.0
6928,EDJ-MED-c314995a-1,0.16190681,1.0
6929,MIC-UNK-c66144cb-1,0.17296794,1.0
6930,MIC-UNK-c66144cb-2,0.1695797,1.0
6931,MIC-UNK-c66144cb-4,0.8237782,
6932,MIC-UNK-c66144cb-5,0.8246851,
6933,MIC-UNK-c66144cb-6,0.88231957,
6934,JOH-UNI-7a6e29a5-1,0.23554944,1.0
6935,JOH-UNI-7a6e29a5-2,0.60547227,
6936,JOH-UNI-7a6e29a5-3,0.5660929,
6937,JOH-UNI-7a6e29a5-4,0.5679401,
6938,JOH-UNI-7a6e29a5-5,0.23976277,1.0
6939,PET-UNK-8df914d1-2,0.0,0.0
6940,PET-UNK-8df914d1-3,0.053325836,0.0
6941,PET-UNK-8df914d1-4,0.08144395,1.0
