,Id,SMILES,IC50,Structure ID,pdb_entry,prior,category,initial_screen,is_covalent,purchasable,inspired_by
5226,DAR-DIA-0cde14eb-29,Cc1ccncc1NC(=O)Cc1cc(N2CCCCC2)cc(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5227,DAR-DIA-0cde14eb-30,Cc1ccncc1NC(=O)C(C)c1cc(N2CCCCC2)cc(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5228,DAR-DIA-0cde14eb-31,CC1(c2cccc(CC(=O)Nc3cncc4c3CCCC4)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5229,DAR-DIA-0cde14eb-32,O=C(Cc1cccc(C2(Cl)CC2)c1)Nc1cncc2c1CCCC2,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5230,DAR-DIA-0cde14eb-33,O=C(Cc1cccc(C2(F)CC2)c1)Nc1cncc2c1CCCC2,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5231,DAR-DIA-0cde14eb-34,O=C(Cc1cccc(C2(I)CC2)c1)Nc1cncc2c1CCCC2,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5232,DAR-DIA-0cde14eb-35,CC1(c2cccc(NC(=O)Nc3cncc4c3CCCC4)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5233,DAR-DIA-0cde14eb-36,O=C(Nc1cccc(C2(Cl)CC2)c1)Nc1cncc2c1CCCC2,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5234,DAR-DIA-0cde14eb-37,O=C(Nc1cccc(C2(F)CC2)c1)Nc1cncc2c1CCCC2,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5235,DAR-DIA-0cde14eb-38,O=C(Nc1cccc(C2(I)CC2)c1)Nc1cncc2c1CCCC2,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5236,DAR-DIA-0cde14eb-39,N#CC1(c2cccc(NC(=O)Nc3cncc4c3CCCC4)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5237,DAR-DIA-0cde14eb-40,CC(C(=O)Nc1cncc2c1CCCC2)c1cccc(C2(C)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5238,DAR-DIA-0cde14eb-41,CC(C(=O)Nc1cncc2c1CCCC2)c1cccc(C2(Cl)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5239,DAR-DIA-0cde14eb-42,CC(C(=O)Nc1cncc2c1CCCC2)c1cccc(C2(F)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5240,DAR-DIA-0cde14eb-43,CC(C(=O)Nc1cncc2c1CCCC2)c1cccc(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5241,DAR-DIA-0cde14eb-44,CC(C(=O)Nc1cncc2c1CCCC2)c1cccc(C2(I)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5242,DAR-DIA-0cde14eb-45,N#CC1(c2cccc(CC(=O)Nc3cncc4c3CCCC4)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5243,DAR-DIA-0cde14eb-46,CC1(c2cccc(CC(=O)Nc3cncc4ccccc34)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5244,DAR-DIA-0cde14eb-47,O=C(Cc1cccc(C2(Cl)CC2)c1)Nc1cncc2ccccc12,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5245,DAR-DIA-0cde14eb-48,O=C(Cc1cccc(C2(F)CC2)c1)Nc1cncc2ccccc12,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5246,DAR-DIA-0cde14eb-49,O=C(Cc1cccc(C2(I)CC2)c1)Nc1cncc2ccccc12,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5247,DAR-DIA-0cde14eb-50,CC1(c2cccc(NC(=O)Nc3cncc4ccccc34)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5248,DAR-DIA-0cde14eb-51,O=C(Nc1cccc(C2(Cl)CC2)c1)Nc1cncc2ccccc12,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5249,DAR-DIA-0cde14eb-52,O=C(Nc1cccc(C2(F)CC2)c1)Nc1cncc2ccccc12,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5250,DAR-DIA-0cde14eb-53,O=C(Nc1cccc(C2(I)CC2)c1)Nc1cncc2ccccc12,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5251,DAR-DIA-0cde14eb-54,N#CC1(c2cccc(NC(=O)Nc3cncc4ccccc34)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5252,DAR-DIA-0cde14eb-55,CC(C(=O)Nc1cncc2ccccc12)c1cccc(C2(C)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5253,DAR-DIA-0cde14eb-56,CC(C(=O)Nc1cncc2ccccc12)c1cccc(C2(Cl)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5254,DAR-DIA-0cde14eb-57,CC(C(=O)Nc1cncc2ccccc12)c1cccc(C2(F)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5255,DAR-DIA-0cde14eb-58,CC(C(=O)Nc1cncc2ccccc12)c1cccc(C2(I)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5256,DAR-DIA-0cde14eb-59,N#CC1(c2cccc(CC(=O)Nc3cncc4ccccc34)c2)CC1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5257,DAR-DIA-0cde14eb-60,CC(C(=O)Nc1cncc2ccccc12)c1cccc(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5258,DAR-DIA-0cde14eb-61,Cc1ccncc1NC(=O)Cc1cnn(C2(C)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5259,DAR-DIA-0cde14eb-62,Cc1ccncc1NC(=O)Cc1cnn(C2(Cl)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5260,DAR-DIA-0cde14eb-63,Cc1ccncc1NC(=O)Cc1cnn(C2(F)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5261,DAR-DIA-0cde14eb-64,Cc1ccncc1NC(=O)Cc1cnn(C2(I)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5262,DAR-DIA-0cde14eb-65,Cc1ccncc1NC(=O)Nc1cnn(C2(C)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5263,DAR-DIA-0cde14eb-66,Cc1ccncc1NC(=O)Nc1cnn(C2(Cl)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5264,DAR-DIA-0cde14eb-67,Cc1ccncc1NC(=O)Nc1cnn(C2(F)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5265,DAR-DIA-0cde14eb-68,Cc1ccncc1NC(=O)Nc1cnn(C2(I)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5266,DAR-DIA-0cde14eb-69,Cc1ccncc1NC(=O)Nc1cnn(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5267,DAR-DIA-0cde14eb-70,Cc1ccncc1NC(=O)C(C)c1cnn(C2(C)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5268,DAR-DIA-0cde14eb-71,Cc1ccncc1NC(=O)C(C)c1cnn(C2(Cl)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5269,DAR-DIA-0cde14eb-72,Cc1ccncc1NC(=O)C(C)c1cnn(C2(F)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5270,DAR-DIA-0cde14eb-73,Cc1ccncc1NC(=O)C(C)c1cnn(C2(I)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5271,DAR-DIA-0cde14eb-74,Cc1ccncc1NC(=O)Cc1cnn(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5272,DAR-DIA-0cde14eb-75,Cc1ccncc1NC(=O)C(C)c1cnn(C2(C#N)CC2)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5273,DAR-DIA-0cde14eb-77,CCC(F)(F)c1cccc(CC(=O)Nc2cnccc2C)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5274,DAR-DIA-0cde14eb-78,Cc1ccncc1NC(=O)Cc1cccc([S+](C)[O-])c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5275,DAR-DIA-0cde14eb-79,Cc1ccncc1NC(=O)Cc1cccc(C(C)(F)F)c1,,,,False,Core,False,False,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-11"
5276,DAR-DIA-8e329c92-1,COc1ccccc1OCCNC(=O)c1cc(N)nc2ccccc12,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5277,DAR-DIA-8e329c92-2,COc1ccccc1OCCNC(=O)c1cc(N)cc2ccccc12,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5278,DAR-DIA-8e329c92-3,COc1ccccc1OCCNC(=O)c1cc(O)cc2ccccc12,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5279,DAR-DIA-8e329c92-4,COc1ccccc1OCC(NC(=O)c1cc(=O)[nH]c2ccccc12)C1CC1,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5280,DAR-DIA-8e329c92-5,COc1ccccc1OCC(NC(=O)c1cc(=O)[nH]c2ccccc12)N1CCC1,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5281,DAR-DIA-8e329c92-6,COc1ccccc1OCC(CC(C)C)NC(=O)c1cc(=O)[nH]c2ccccc12,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5282,DAR-DIA-8e329c92-7,COc1ccccc1OCC(NC(=O)c1cc(=O)[nH]c2ccccc12)N1CCCCC1,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5283,DAR-DIA-8e329c92-8,COc1ccccc1OCC(CN1CCOCC1)NC(=O)c1cc(=O)[nH]c2ccccc12,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5284,DAR-DIA-8e329c92-9,O=C(NCCc1cccc2ccccc12)c1cc(=O)[nH]c2ccccc12,,,,False,Core,False,False,True,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5285,DAR-DIA-8e329c92-10,COc1cccc(NCNC(=O)c2cc(=O)[nH]c3ccccc23)c1,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5286,DAR-DIA-8e329c92-11,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(=O)[nH]c3ccccc23)c2ccccc12,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5287,DAR-DIA-8e329c92-12,NS(=O)(=O)c1ccc(CCNC(=O)c2cc(=O)[nH]c3ccccc23)c2c1CCCC2,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5288,DAR-DIA-8e329c92-13,CN1CCCc2c(S(N)(=O)=O)ccc(CCNC(=O)c3cc(=O)[nH]c4ccccc34)c21,,,,False,Core,False,False,False,"MAT-POS-7dfc56d9-1,AAR-POS-d2a4d1df-4"
5289,JAG-UCB-4709a583-1,O=C1[C@H](Nc2nccn3cnnc23)CCN1c1cccc(Cl)c1,,,,False,Community,False,False,True,AAR-POS-d2a4d1df-1
5290,JAG-UCB-252a2f58-1,Nc1cn(CC(=O)Nc2cccc(Cl)c2)nn1,,,,False,Community,False,False,False,AAR-POS-d2a4d1df-1
5291,JAG-UCB-3b0e85f1-1,Cc1ccc(Cl)cc1NC(=O)Cn1c(=O)cc(C)c2c(C)nn(C)c21,,,,False,Community,False,False,False,AAR-POS-d2a4d1df-1
5292,ABI-UNK-6fa18b51-1,CC(C1=CCN(C(=O)CCl)C=C1)C1CNC(S(N)(=O)=O)C(C#N)C1,,,,False,Community,False,True,False,
5293,YOI-UNK-14666c06-1,Cc1cnc2[nH]c(-n3os3)c(CCN(Cc3c(F)cccc3Cl)c3ccc4[nH]c(=O)oc4c3)c2c1,,,,False,Community,False,False,False,
5294,SAD-SAT-24589cd1-1,N#Cc1cccc(CC(=O)Nc2cnccc2[N+](=O)[O-])c1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5295,SAD-SAT-24589cd1-2,O=C(Cc1cncnc1)Nc1cccc(N2CCC2)c1,,,,False,Community,False,False,True,AAR-POS-0daf6b7e-27
5296,SAD-SAT-24589cd1-3,CS(=O)(=O)c1ccncc1NC(=O)Cc1cccc(C#N)c1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5297,SAD-SAT-24589cd1-4,O=C(Cc1cncnc1)Nc1cccnc1,,,,False,Community,False,False,True,AAR-POS-0daf6b7e-27
5298,SAD-SAT-24589cd1-5,N#Cc1cccc(CC(=O)Nc2cnccc2C#N)c1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5299,SAD-SAT-24589cd1-6,N#Cc1cccc(CC(=O)Nc2cnccc2CN2CCOCC2)c1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5300,SAD-SAT-24589cd1-7,O=C(Cc1cncnc1)N1CCc2ccccc21,,,,False,Community,False,False,True,AAR-POS-0daf6b7e-27
5301,SAD-SAT-24589cd1-8,N#Cc1cccc(CC(=O)Nc2cnccc2CN)c1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5302,SAD-SAT-24589cd1-9,CC(=O)N1CCC(c2ccncc2NC(=O)Cc2cccc(C#N)c2)CC1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5303,SAD-SAT-24589cd1-10,N#Cc1cccc(CC(=O)Nc2cnccc2C2CCCNC2)c1,,,,False,Community,False,False,False,AAR-POS-0daf6b7e-27
5304,DAR-DIA-3e9bbd81-1,O=C(CCl)N1CC2CC1CN2Cc1cc(Cl)cc2ccccc12,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5305,DAR-DIA-3e9bbd81-2,N#Cc1cc(CN2CC3CC2CN3C(=O)CCl)c2ccccc2c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5306,DAR-DIA-3e9bbd81-3,O=C(CCl)N1CC2CC1CN2C(c1ccccc1)c1cccc(Cl)c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5307,DAR-DIA-3e9bbd81-4,NS(=O)(=O)c1cccc2c(CN3CC4CC3CN4C(=O)CCl)cc(Cl)cc12,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5308,DAR-DIA-3e9bbd81-5,O=C(CCl)N1CC2CC1CN2C(c1ccccc1)c1cc(Cl)cc2ccccc12,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5309,DAR-DIA-3e9bbd81-6,N#Cc1cc(C(c2ccccc2)N2CC3CC2CN3C(=O)CCl)c2ccccc2c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5310,DAR-DIA-3e9bbd81-7,N#Cc1cccc(C(c2ccccc2)N2CC3CC2CN3C(=O)CCl)c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5311,DAR-DIA-3e9bbd81-8,N#Cc1cc(CN2CC3CC2CN3C(=O)CCl)c2cccc(S(N)(=O)=O)c2c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5312,DAR-DIA-3e9bbd81-9,N#Cc1cc(CN2CC3CC2CN3C(=O)CCl)c2ccc(S(N)(=O)=O)cc2c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5313,DAR-DIA-3e9bbd81-10,NS(=O)(=O)c1ccc2c(CN3CC4CC3CN4C(=O)CCl)cc(Cl)cc2c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5314,DAR-DIA-3e9bbd81-11,N#Cc1cccc(C(c2ccccc2)N2CCN(C(=O)CCl)CC2)c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5315,DAR-DIA-3e9bbd81-12,O=C(CCl)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5316,DAR-DIA-3e9bbd81-13,N#Cc1cccc(C(N2CC3CC2CN3C(=O)CCl)n2ccc3ccccc32)c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5317,DAR-DIA-3e9bbd81-14,O=C(CCl)N1CC2CC1CN2C(c1cccc(Cl)c1)n1ccc2ccccc21,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5318,DAR-DIA-3e9bbd81-15,O=C(CCl)N1CCN(C(c2cccc(Cl)c2)n2ccc3ccccc32)CC1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5319,DAR-DIA-3e9bbd81-16,N#Cc1cccc(C(N2CCN(C(=O)CCl)CC2)n2ccc3ccccc32)c1,,,,False,Core,False,True,False,"AAR-POS-d2a4d1df-4,MED-COV-4280ac29-31"
5320,BAR-COM-655b106d-1,Cn1nncc1CC(=O)N[C@@H](c1ccccc1)c1nc2ccccc2n1C,,,,False,Community,False,False,False,
5321,BAR-COM-655b106d-2,Cn1c([C@@H](NC(=O)Cc2ccncc2)c2ccccc2)nc2ccccc21,,,,False,Community,False,False,True,
5322,BAR-COM-655b106d-3,Cn1nncc1CC(=O)N[C@@H](c1ccc(Cl)cc1)c1nc2ccccc2n1C,,,,False,Community,False,False,False,
5323,BAR-COM-655b106d-4,Cn1c([C@@H](NC(=O)Cc2ccncc2)c2ccc(Cl)cc2)nc2ccccc21,,,,False,Community,False,False,False,
5324,BAR-COM-655b106d-5,Cn1c([C@@H](NC(=O)Cc2cnnn2CN)c2ccccc2)nc2ccccc21,,,,False,Community,False,False,False,
5325,BAR-COM-655b106d-6,Cn1c([C@@H](NC(=O)Cc2cnnn2CN2CCC2)c2ccccc2)nc2ccccc21,,,,False,Community,False,False,False,
5326,BAR-COM-655b106d-7,CNCn1nncc1CC(=O)N[C@@H](c1ccccc1)c1nc2ccccc2n1C,,,,False,Community,False,False,False,
5327,ERI-BAS-c446d2a7-1,O=C1Cc2cc(CNC(=O)C(=O)Nc3ccccc3N3CCc4ccccc4C3)ccc2N1,,,,False,Community,False,False,True,
5328,SAD-SAT-f0a2747f-1,C=CC(=O)NCc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(C(N)=O)o3)CC2)cc1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5329,SAD-SAT-f0a2747f-2,C=CC(=O)NCc1ccc(C(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5330,SAD-SAT-f0a2747f-3,C=CC(=O)N(Cc1ccccc1)C1C=CS(=O)(=O)C1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5331,SAD-SAT-f0a2747f-4,C=CC(=O)Nc1cccc(CN2CCN(c3ccccn3)CC2)c1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5332,SAD-SAT-f0a2747f-5,C=CC(=O)Nc1ccc(C)cc1S(=O)(=O)N1CCOCC1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5333,SAD-SAT-f0a2747f-6,C=CC(=O)N1CCN(Cc2nc3ccccc3[nH]2)CC1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5334,SAD-SAT-f0a2747f-7,C=CC(=O)N(C)CC(=O)Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5335,SAD-SAT-f0a2747f-8,C=CC(=O)NCc1ccc(C(=O)N2CCN(Cc3cc(F)ccc3OC)CC2)cc1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5336,SAD-SAT-f0a2747f-9,C=CC(=O)N1CCN(CCS(=O)(=O)c2ccc(Br)cc2)CC1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5337,SAD-SAT-f0a2747f-10,C=CC(=O)N1CCOC(c2cccs2)C1,,,,False,Community,False,True,True,AAR-POS-0daf6b7e-1
5338,DAR-DIA-2b784ede-1,C=CC(=O)N(c1ccc(CC#N)cn1)[C@@H](C(=O)NC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5339,DAR-DIA-2b784ede-2,C=CC(=O)N(c1ccc(CC#N)nc1)[C@@H](C(=O)NC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5340,DAR-DIA-2b784ede-3,C=CC(=O)N(c1ccc(CC#N)cc1)[C@@H](C(=O)NC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5341,DAR-DIA-2b784ede-4,C=CC(=O)N(c1ccc(CCl)cc1)[C@@H](C(=O)NC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5342,DAR-DIA-2b784ede-5,C=CC(=O)N(c1ccc(CCl)cn1)[C@@H](C(=O)NC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5343,DAR-DIA-2b784ede-6,C=CC(=O)N(c1ccc(CCl)nc1)[C@@H](C(=O)NC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5344,DAR-DIA-2b784ede-7,C=CC(=O)N(c1ccc(CCl)nc1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5345,DAR-DIA-2b784ede-8,C=CC(=O)N(c1ccc(CCl)cn1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5346,DAR-DIA-2b784ede-9,C=CC(=O)N(c1ccc(CCl)cc1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5347,DAR-DIA-2b784ede-10,C=CC(=O)N(c1ccc(CC#N)cc1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5348,DAR-DIA-2b784ede-11,C=CC(=O)N(c1ccc(CC#N)nc1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5349,DAR-DIA-2b784ede-12,C=CC(=O)N(c1ccc(CC#N)cn1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
5350,DAR-DIA-2b784ede-13,C=CC(=O)N(c1ccc(C2(C#N)CCCC2)cn1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cnccc1C,,,,False,Core,False,True,False,"MAK-UNK-6435e6c2-8,AAR-POS-d2a4d1df-26,MED-COV-4280ac29-15,AAR-POS-d2a4d1df-18,AAR-POS-d2a4d1df-21"
