,Id,Ordered,Made,Assayed,Maker,order_date,shipment_date
8140,DAR-DIA-8b715a25-6,False,False,False,,,
8141,DAR-DIA-8b715a25-7,False,False,False,,,
8142,DAR-DIA-8b715a25-8,False,False,False,,,
8143,DAR-DIA-8b715a25-9,False,False,False,,,
8144,DAR-DIA-8b715a25-10,False,False,False,,,
8145,DAR-DIA-8b715a25-11,False,False,False,,,
8146,DAR-DIA-8b715a25-12,False,False,False,,,
8147,DAR-DIA-8b715a25-13,False,False,False,,,
8148,DAR-DIA-8b715a25-14,False,False,False,,,
8149,DAR-DIA-8b715a25-15,False,False,False,,,
8150,DAR-DIA-8b715a25-16,False,False,False,,,
8151,DAR-DIA-8b715a25-17,False,False,False,,,
8152,DAR-DIA-8b715a25-18,False,False,False,,,
8153,DAR-DIA-8b715a25-19,False,False,False,,,
8154,DAR-DIA-8b715a25-20,False,False,False,,,
8155,MIC-UNK-50cce87d-1,False,False,False,enamine,2021-03-23,2021-06-15
8156,MIC-UNK-50cce87d-2,False,False,False,,2021-08-07,2021-09-12
8157,MIC-UNK-50cce87d-3,False,False,False,enamine,2021-03-23,2021-04-28
8158,MIC-UNK-50cce87d-4,False,False,False,enamine,2021-03-23,
8159,MIC-UNK-50cce87d-5,False,False,False,,,
8160,MIC-UNK-50cce87d-6,False,False,False,,,
8161,MIC-UNK-50cce87d-7,False,False,False,,,
8162,MIC-UNK-50cce87d-8,False,False,False,,,
8163,MIC-UNK-50cce87d-9,False,False,False,,,
8164,MIC-UNK-50cce87d-10,False,False,False,,,
8165,MIC-UNK-50cce87d-11,False,False,False,,,
8166,MIC-UNK-50cce87d-12,False,False,False,,,
8167,NAU-LAT-3f5f3993-1,False,False,False,,,
8168,NAU-LAT-3f5f3993-2,False,False,False,,,
8169,NAU-LAT-3f5f3993-3,False,False,False,,,
8170,NAU-LAT-3f5f3993-4,False,False,False,,,
8171,NAU-LAT-3f5f3993-6,False,False,False,,,
8172,NAU-LAT-3f5f3993-7,False,False,False,,,
8173,NAU-LAT-3f5f3993-8,False,False,False,,,
8174,NAU-LAT-3f5f3993-9,False,False,False,,,
8175,NAU-LAT-3f5f3993-10,False,False,False,,,
8176,MIC-UNK-5a93dd5f-1,False,False,False,,,
8177,MIC-UNK-5a93dd5f-2,False,False,False,,,
8178,MIC-UNK-5a93dd5f-3,False,False,False,,,
8179,MIC-UNK-5a93dd5f-4,False,False,False,,,
8180,MIC-UNK-5a93dd5f-5,False,False,False,,,
8181,MIC-UNK-5a93dd5f-6,False,False,False,,,
8182,MIC-UNK-5a93dd5f-7,False,False,False,,,
8183,MIC-UNK-5a93dd5f-8,False,False,False,,,
8184,MIC-UNK-5a93dd5f-9,False,False,False,,,
8185,MIC-UNK-5a93dd5f-11,False,False,False,,,
8186,MIC-UNK-5a93dd5f-12,False,False,False,,,
8187,DAR-DIA-0d514e7d-1,False,False,False,,,
8188,DAR-DIA-0d514e7d-2,False,False,False,,,
8189,DAR-DIA-0d514e7d-4,False,False,False,,,
8190,DAR-DIA-0d514e7d-5,False,False,False,,,
8191,DAR-DIA-0d514e7d-6,False,False,False,,,
8192,DAR-DIA-0d514e7d-7,False,False,False,,,
8193,DAR-DIA-0d514e7d-8,False,False,False,,,
8194,DAR-DIA-0d514e7d-9,False,False,False,,,
8195,DAR-DIA-0d514e7d-10,False,False,False,,,
8196,DAR-DIA-0d514e7d-11,False,False,False,,,
8197,DAR-DIA-0d514e7d-12,False,False,False,,,
8198,DAR-DIA-0d514e7d-13,False,False,False,,,
8199,DAR-DIA-0d514e7d-14,False,False,False,,,
8200,DAR-DIA-0d514e7d-15,False,False,False,,,
8201,DAR-DIA-0d514e7d-16,False,False,False,,,
8202,DAR-DIA-0d514e7d-17,False,False,False,,,
8203,DAR-DIA-0d514e7d-18,False,False,False,,,
8204,DAR-DIA-0d514e7d-19,False,False,False,,,
8205,DAR-DIA-0d514e7d-20,False,False,False,,,
8206,DAR-DIA-0d514e7d-21,False,False,False,,,
8207,DAR-DIA-0d514e7d-22,False,False,False,,,
8208,DAR-DIA-0d514e7d-23,False,False,False,,,
8209,DAR-DIA-0d514e7d-24,False,False,False,,,
8210,DAR-DIA-0d514e7d-25,False,False,False,,,
8211,DAR-DIA-0d514e7d-26,False,False,False,,,
8212,DAR-DIA-0d514e7d-27,False,False,False,,,
8213,DAR-DIA-0d514e7d-28,False,False,False,,,
8214,DAR-DIA-0d514e7d-29,False,False,False,,,
8215,DAR-DIA-0d514e7d-30,False,False,False,,,
8216,DAR-DIA-0d514e7d-31,False,False,False,,,
8217,DAR-DIA-0d514e7d-32,False,False,False,,,
8218,DAR-DIA-0d514e7d-33,False,False,False,,,
8219,DAR-DIA-0d514e7d-34,False,False,False,,,
8220,DAR-DIA-0d514e7d-35,False,False,False,,,
8221,DAR-DIA-0d514e7d-36,False,False,False,,,
8222,MIC-UNK-67d4a29a-1,False,False,False,,,
8223,MIC-UNK-67d4a29a-2,False,False,False,,,
8224,MIC-UNK-67d4a29a-3,False,False,False,,,
8225,MIC-UNK-67d4a29a-4,False,False,False,,,
8226,ERI-UCB-d6de1f3c-1,False,False,False,enamine,2020-11-02,2020-12-09
8227,ERI-UCB-d6de1f3c-2,False,False,False,enamine,2020-11-02,2020-12-09
8228,ERI-UCB-d6de1f3c-3,False,False,False,,,
8229,ERI-UCB-d6de1f3c-4,False,False,False,,,
8230,ERI-UCB-d6de1f3c-5,False,False,False,,,
8231,ERI-UCB-d6de1f3c-6,False,False,False,,,
8232,ERI-UCB-d6de1f3c-7,False,False,False,,,
8233,ERI-UCB-d6de1f3c-8,False,False,False,,,
8234,MAR-UCB-d1255a91-1,False,False,False,,,
8235,MAR-UCB-d1255a91-2,False,False,False,,,
8236,VLA-UCB-eb340134-1,False,False,False,,,
8237,VLA-UCB-eb340134-2,False,False,False,,,
8238,VLA-UCB-eb340134-3,False,False,False,,,
8239,VLA-UCB-eb340134-4,False,False,False,,,
8240,SKY-OHS-790853a8-1,False,False,False,,,
8241,SKY-OHS-b36f3c04-1,False,False,False,,,
8242,NAU-LAT-2fed8305-1,False,False,False,,,
8243,NAU-LAT-2fed8305-2,False,False,False,,,
8244,NAU-LAT-2fed8305-3,False,False,False,,,
8245,NAU-LAT-2fed8305-4,False,False,False,,,
8246,NAU-LAT-2fed8305-5,False,False,False,,,
8247,NAU-LAT-2fed8305-6,False,False,False,,,
8248,NAU-LAT-2fed8305-7,False,False,False,,,
8249,NAU-LAT-2fed8305-8,False,False,False,,,
8250,NAU-LAT-2fed8305-9,False,False,False,,,
8251,JOH-SUS-a69c159d-1,False,False,False,,,
8252,JOH-SUS-a69c159d-2,False,False,False,,,
8253,JOH-SUS-a69c159d-3,False,False,False,,,
8254,JOH-SUS-a69c159d-4,False,False,False,,,
8255,JOH-SUS-a69c159d-5,False,False,False,,,
8256,JOH-SUS-a69c159d-6,False,False,False,,,
8257,JOH-SUS-a69c159d-7,False,False,False,,,
8258,JOH-UNI-1b27fa5e-1,False,False,False,,,
8259,JOH-UNI-1b27fa5e-2,False,False,False,,,
8260,JOH-UNI-1b27fa5e-3,False,False,False,,,
8261,JOH-UNI-1b27fa5e-4,False,False,False,,,
8262,JOH-UNI-1b27fa5e-5,False,False,False,,,
8263,JOH-UNI-1b27fa5e-6,False,False,False,,,
8264,JOH-UNI-1b27fa5e-7,False,False,False,,,
8265,MAT-POS-8d5af1ef-1,False,False,False,enamine,2020-10-30,2020-11-25
8266,CAL-UNK-89ac5983-1,False,False,False,,,
8267,BEN-BAS-c2bc0d80-1,False,False,False,,,
8268,BEN-BAS-c2bc0d80-2,False,False,False,,,
8269,BEN-BAS-c2bc0d80-3,False,False,False,,,
8270,BEN-BAS-c2bc0d80-4,False,False,False,,,
8271,BEN-BAS-c2bc0d80-5,False,False,False,,,
8272,BEN-BAS-c2bc0d80-6,False,False,False,,,2021-02-11
8273,BEN-BAS-c2bc0d80-7,False,False,False,enamine,2020-11-17,2021-03-10
8274,BEN-BAS-5c03e89e-1,False,False,False,,,
8275,BEN-BAS-5c03e89e-2,False,False,False,,,
8276,MIC-UNK-9ffaa625-1,False,False,False,,,
8277,MIC-UNK-9ffaa625-2,False,False,False,,,
8278,BRU-THA-40a53a3c-1,False,False,False,,,
8279,JOH-UNI-f51e3bbc-1,False,False,False,enamine,2020-11-04,2020-11-25
8280,JOH-UNI-f51e3bbc-2,False,False,False,,,
8281,JOH-UNI-f51e3bbc-3,False,False,False,,,
8282,JOH-UNI-f51e3bbc-4,False,False,False,,,
8283,JOH-UNI-6fede743-1,False,False,False,,,
8284,JOH-UNI-6fede743-2,False,False,False,,,
8285,JOH-UNI-6fede743-4,False,False,False,,,
8286,JOH-UNI-6fede743-5,False,False,False,,,
8287,ALP-UNI-4b8a177c-1,False,False,False,,,2020-11-12
8288,PET-UNK-8922bd3c-1,False,False,False,enamine,2020-11-03,2020-11-17
8289,ALP-POS-780445ae-1,False,False,False,,,
8290,ALP-POS-780445ae-2,False,False,False,,,
8291,ALP-POS-780445ae-3,False,False,False,,,
8292,ALP-POS-780445ae-4,False,False,False,,,
8293,ALP-POS-780445ae-5,False,False,False,,,
8294,ALP-POS-780445ae-6,False,False,False,,,
8295,ALP-POS-780445ae-7,False,False,False,,,
8296,ALP-POS-780445ae-8,False,False,False,,,
8297,ALP-POS-780445ae-9,False,False,False,,,
8298,ALP-POS-780445ae-10,False,False,False,,,
8299,WIL-UNI-0732ac76-1,False,False,False,,,
8300,WIL-UNI-0732ac76-2,False,False,False,,,
8301,FRA-DIA-a1f3a927-1,False,False,False,,,
8302,EDG-MED-21720aac-1,False,False,False,enamine,2020-11-02,
8303,EDG-MED-21720aac-2,False,False,False,enamine,2020-11-02,
8304,EDG-MED-21720aac-3,False,False,False,enamine,2020-11-02,
8305,EDG-MED-21720aac-4,False,False,False,enamine,2020-11-02,
8306,EDG-MED-21720aac-5,False,False,False,enamine,2020-11-17,
8307,EDG-MED-21720aac-6,False,False,False,enamine,2020-11-17,
8308,EDG-MED-21720aac-7,False,False,False,enamine,2020-11-17,
8309,EDG-MED-21720aac-8,False,False,False,enamine,2020-11-17,
8310,EDG-MED-21720aac-9,False,False,False,enamine,2020-11-17,
8311,EDG-MED-21720aac-10,False,False,False,enamine,2020-11-17,
8312,EDG-MED-21720aac-11,False,False,False,enamine,2020-11-17,
8313,EDG-MED-21720aac-12,False,False,False,enamine,2020-11-17,
8314,ALP-POS-a1bdc92a-1,False,False,False,,,2020-11-17
8315,ALP-POS-c3a96089-1,False,False,False,enamine,2020-11-04,2020-11-25
8316,ALP-POS-c3a96089-2,False,False,False,enamine,2020-11-04,2020-12-21
8317,ALP-POS-c3a96089-3,False,False,False,enamine,2020-11-04,
8318,ALP-POS-c3a96089-4,False,False,False,enamine,2020-12-14,2021-02-03
8319,ALP-POS-25b4df59-1,False,False,False,,,
8320,ALP-POS-25b4df59-2,False,False,False,,,
8321,ALP-POS-b3306dea-1,False,False,False,,,
8322,MAT-POS-43fe65f4-1,False,False,False,,,2020-11-04
8323,NIR-THE-1e03c142-1,False,False,False,,,
8324,EDJ-MED-bbe8e3da-1,False,False,False,moonshot,2020-11-07,
8325,EDJ-MED-bbe8e3da-2,False,False,False,moonshot,2020-11-07,2021-01-14
8326,EDJ-MED-bbe8e3da-3,False,False,False,,,
8327,EDJ-MED-bbe8e3da-4,False,False,False,,,
8328,BEN-DND-4f474d93-1,False,False,False,moonshot,2020-11-07,2020-12-02
8329,BEN-DND-4f474d93-2,False,False,False,moonshot,2020-11-07,2021-01-14
8330,BEN-DND-4f474d93-3,False,False,False,,,
8331,BEN-DND-f2e727cd-1,False,False,False,moonshot,2020-11-07,2020-12-21
8332,BEN-DND-f2e727cd-2,False,False,False,,,
8333,BEN-DND-f2e727cd-3,False,False,False,,,
8334,BEN-DND-f2e727cd-4,False,False,False,enamine,2020-11-16,
8335,BEN-DND-f2e727cd-5,False,False,False,enamine,2020-11-16,2021-02-17
8336,BEN-DND-f2e727cd-6,False,False,False,enamine,2020-12-18,2021-03-17
8337,BEN-DND-c852c98b-1,False,False,False,enamine,2020-11-16,2021-01-08
8338,BEN-DND-c852c98b-2,False,False,False,,,
8339,BEN-DND-c852c98b-3,False,False,False,,,
8340,BEN-DND-c852c98b-4,False,False,False,moonshot,2020-11-07,2021-04-07
8341,BEN-DND-c852c98b-5,False,False,False,moonshot,2020-11-07,2021-01-20
8342,BEN-DND-c852c98b-6,False,False,False,,,
8343,BEN-DND-c852c98b-7,False,False,False,,,
8344,BEN-DND-c852c98b-8,False,False,False,,,
8345,BEN-DND-c852c98b-9,False,False,False,,,
8346,BEN-DND-c852c98b-10,False,False,False,enamine,2020-11-16,2021-01-08
8347,EDJ-MED-eff36d94-1,False,False,False,moonshot,2020-11-07,2021-01-14
8348,EDJ-MED-fb4b7746-1,False,False,False,enamine,2020-11-17,
8349,EDJ-MED-fb4b7746-2,False,False,False,enamine,2020-11-17,
8350,EDJ-MED-fb4b7746-3,False,False,False,enamine,2020-11-17,
8351,EDJ-MED-fb4b7746-4,False,False,False,enamine,2020-11-17,
8352,JOH-UNI-ea1df7a8-1,False,False,False,moonshot,2020-11-07,2020-11-25
8353,ALP-POS-966f8da6-2,False,False,False,moonshot,2020-11-07,2020-12-21
8354,CHR-UNL-7577488f-1,False,False,False,,,
8355,MAT-POS-3b536971-1,False,False,False,moonshot,2020-11-07,2020-12-02
8356,MAT-POS-3b536971-2,False,False,False,moonshot,2020-11-07,2020-12-09
8357,MAT-POS-54c4bf04-1,False,False,False,,,
8358,MAT-POS-54c4bf04-2,False,False,False,,,
8359,MAT-POS-54c4bf04-3,False,False,False,moonshot,2020-11-07,2020-11-25
8360,MAT-POS-54c4bf04-4,False,False,False,moonshot,2020-11-07,2020-11-25
8361,MAT-POS-35d3f55a-1,False,False,False,enamine,2020-11-16,2020-12-02
8362,MAT-POS-35d3f55a-2,False,False,False,,,
8363,RAL-THA-4aa06b95-1,False,False,False,enamine,2020-12-01,2021-01-08
8364,RAL-THA-4aa06b95-2,False,False,False,,,
8365,RAL-THA-4aa06b95-3,False,False,False,,,
8366,RAL-THA-4aa06b95-4,False,False,False,,,
8367,RAL-THA-4aa06b95-5,False,False,False,,,
8368,RAL-THA-4aa06b95-6,False,False,False,,,
8369,RAL-THA-4aa06b95-7,False,False,False,enamine,2020-12-18,2021-02-03
8370,RAL-THA-8416115c-1,False,False,False,enamine,2020-12-14,2021-01-20
8371,RAL-THA-8416115c-3,False,False,False,,,
8372,RAL-THA-8416115c-4,False,False,False,,,
8373,RAL-THA-8416115c-5,False,False,False,enamine,2020-12-18,2021-01-20
8374,RAL-THA-8416115c-6,False,False,False,enamine,2020-12-18,2021-01-20
8375,RAL-THA-8416115c-7,False,False,False,,,
8376,RAL-THA-8416115c-8,False,False,False,,,
8377,RAL-THA-8416115c-9,False,False,False,enamine,2020-12-18,2021-02-03
8378,RAL-THA-8416115c-10,False,False,False,,,
8379,RAL-THA-8416115c-12,False,False,False,,,
8380,RAL-THA-8416115c-13,False,False,False,enamine,2020-12-18,2021-01-20
8381,RAL-THA-8416115c-14,False,False,False,,,
8382,MIC-UNK-45817b9b-1,False,False,False,,,2021-01-14
8383,MIC-UNK-45817b9b-2,False,False,False,,,
8384,BRU-THA-92256091-1,False,False,False,,,
8385,BRU-THA-92256091-2,False,False,False,,,
8386,BRU-THA-92256091-3,False,False,False,,,
8387,BRU-THA-92256091-4,False,False,False,,,
8388,BRU-THA-92256091-5,False,False,False,,,
8389,BRU-THA-92256091-6,False,False,False,,,
8390,BRU-THA-92256091-7,False,False,False,,,
8391,BRU-THA-92256091-8,False,False,False,,,
8392,BRU-THA-92256091-9,False,False,False,,,
8393,BRU-THA-92256091-10,False,False,False,,,
8394,BRU-THA-92256091-11,False,False,False,,,
8395,BRU-THA-92256091-12,False,False,False,,,
8396,BRU-THA-92256091-13,False,False,False,,,
8397,BRU-THA-92256091-14,False,False,False,,,
8398,BRU-THA-92256091-15,False,False,False,,,
8399,BRU-THA-92256091-16,False,False,False,,,
8400,BRU-THA-92256091-17,False,False,False,,,2021-01-08
8401,BRU-THA-92256091-18,False,False,False,,,
8402,BRU-THA-92256091-19,False,False,False,,,
8403,BRU-THA-92256091-20,False,False,False,,,
8404,BRU-THA-92256091-21,False,False,False,,,
8405,BRU-THA-92256091-22,False,False,False,,,
8406,BRU-THA-92256091-23,False,False,False,,,
8407,BRU-THA-92256091-24,False,False,False,,,
8408,BRU-THA-92256091-25,False,False,False,,,
8409,BRU-THA-92256091-26,False,False,False,,,
8410,BRU-THA-92256091-27,False,False,False,,,
8411,BRU-THA-92256091-28,False,False,False,,,
8412,BRU-THA-92256091-29,False,False,False,,,
8413,BRU-THA-92256091-30,False,False,False,,,
8414,BRU-THA-92256091-31,False,False,False,,,
8415,BRU-THA-92256091-32,False,False,False,,,
8416,BRU-THA-92256091-33,False,False,False,,,
8417,BRU-THA-92256091-34,False,False,False,,,
8418,BRU-THA-92256091-35,False,False,False,,,
8419,BRU-THA-92256091-36,False,False,False,,,
8420,BRU-THA-92256091-37,False,False,False,,,
8421,BRU-THA-92256091-38,False,False,False,,,
8422,BRU-THA-92256091-39,False,False,False,,,
8423,BRU-THA-92256091-40,False,False,False,,,
8424,BRU-THA-92256091-41,False,False,False,,,
8425,BRU-THA-92256091-42,False,False,False,,,
8426,BRU-THA-92256091-43,False,False,False,,,
8427,BRU-THA-92256091-44,False,False,False,,,
8428,BRU-THA-92256091-45,False,False,False,,,
8429,BRU-THA-92256091-46,False,False,False,,,
8430,BRU-THA-92256091-47,False,False,False,,,
8431,BRU-THA-92256091-48,False,False,False,,,
8432,BRU-THA-92256091-49,False,False,False,,,
8433,BRU-THA-92256091-50,False,False,False,,,
8434,BRU-THA-92256091-51,False,False,False,,,
8435,BRU-THA-92256091-52,False,False,False,,,
8436,BRU-THA-92256091-53,False,False,False,,,
8437,BRU-THA-92256091-54,False,False,False,,,
8438,BRU-THA-92256091-55,False,False,False,,,
8439,BRU-THA-92256091-56,False,False,False,,,
8440,BRU-THA-92256091-57,False,False,False,,,
8441,BRU-THA-92256091-58,False,False,False,,,
8442,BRU-THA-92256091-59,False,False,False,,,
8443,BRU-THA-92256091-60,False,False,False,,,
8444,BRU-THA-92256091-61,False,False,False,,,
8445,BRU-THA-92256091-62,False,False,False,,,
8446,BRU-THA-92256091-63,False,False,False,,,
8447,BRU-THA-92256091-64,False,False,False,,,
8448,BRU-THA-92256091-65,False,False,False,,,
8449,BRU-THA-92256091-66,False,False,False,,,
8450,BRU-THA-92256091-67,False,False,False,,,
8451,BRU-THA-92256091-68,False,False,False,,,
8452,BRU-THA-92256091-69,False,False,False,,,
8453,BRU-THA-92256091-70,False,False,False,,,
8454,BRU-THA-92256091-71,False,False,False,,,
8455,BRU-THA-92256091-72,False,False,False,,,
8456,BRU-THA-92256091-73,False,False,False,,,
8457,BRU-THA-92256091-74,False,False,False,,,
8458,BRU-THA-92256091-75,False,False,False,,,
8459,BRU-THA-92256091-76,False,False,False,,,
8460,BRU-THA-92256091-77,False,False,False,,,
8461,BRU-THA-92256091-78,False,False,False,,,
8462,BRU-THA-92256091-79,False,False,False,,,
8463,BRU-THA-92256091-80,False,False,False,,,
8464,BRU-THA-92256091-81,False,False,False,,,
8465,BRU-THA-92256091-82,False,False,False,,,
8466,BRU-THA-92256091-83,False,False,False,,,
8467,BRU-THA-92256091-84,False,False,False,,,
8468,BRU-THA-92256091-85,False,False,False,,,
8469,BRU-THA-92256091-86,False,False,False,,,
8470,BRU-THA-92256091-87,False,False,False,,,
8471,BRU-THA-92256091-88,False,False,False,,,
8472,BRU-THA-92256091-89,False,False,False,,,
8473,BRU-THA-92256091-90,False,False,False,,,
8474,BRU-THA-92256091-91,False,False,False,,,
8475,BRU-THA-92256091-92,False,False,False,,,
8476,BRU-THA-92256091-93,False,False,False,,,
8477,NAU-LAT-56d5284e-1,False,False,False,,,
8478,NAU-LAT-56d5284e-2,False,False,False,,,
8479,NAU-LAT-56d5284e-3,False,False,False,,,
8480,NAU-LAT-56d5284e-4,False,False,False,,,
8481,NAU-LAT-56d5284e-5,False,False,False,,,
8482,NAU-LAT-56d5284e-6,False,False,False,,,
8483,NAU-LAT-56d5284e-7,False,False,False,,,
8484,NAU-LAT-56d5284e-8,False,False,False,,,
8485,MIC-UNK-c5a20098-1,False,False,False,,,
8486,MIC-UNK-c5a20098-2,False,False,False,,,
8487,MIC-UNK-c5a20098-3,False,False,False,,,
8488,ALE-EST-30179844-1,False,False,False,,,
8489,KHR-WEI-75c61062-1,False,False,False,,,
8490,KHR-WEI-75c61062-2,False,False,False,,,
8491,ALP-POS-696356e4-1,False,False,False,,,2020-12-09
8492,DAR-DIA-bd041b9b-1,False,False,False,,,
8493,DAR-DIA-bd041b9b-2,False,False,False,,,
8494,DAR-DIA-bd041b9b-3,False,False,False,,,
8495,DAR-DIA-bd041b9b-4,False,False,False,,,
8496,DAR-DIA-bd041b9b-5,False,False,False,,,
8497,DAR-DIA-bd041b9b-6,False,False,False,,,
8498,DAR-DIA-bd041b9b-7,False,False,False,,,
8499,DAR-DIA-bd041b9b-8,False,False,False,,,
8500,DAR-DIA-bd041b9b-9,False,False,False,,,
8501,DAR-DIA-bd041b9b-10,False,False,False,,,
8502,DAR-DIA-bd041b9b-11,False,False,False,,,
8503,DAR-DIA-bd041b9b-12,False,False,False,,,
8504,DAR-DIA-bd041b9b-13,False,False,False,,,
8505,DAR-DIA-bd041b9b-14,False,False,False,,,
8506,DAR-DIA-bd041b9b-15,False,False,False,,,
8507,DAR-DIA-bd041b9b-16,False,False,False,,,
8508,DAR-DIA-bd041b9b-17,False,False,False,,,
8509,DAR-DIA-bd041b9b-18,False,False,False,,,
8510,DAR-DIA-bd041b9b-19,False,False,False,,,
8511,DAR-DIA-bd041b9b-20,False,False,False,,,
8512,DAR-DIA-bd041b9b-21,False,False,False,,,
8513,DAR-DIA-bd041b9b-22,False,False,False,,,
8514,DAR-DIA-bd041b9b-23,False,False,False,,,
8515,DAR-DIA-bd041b9b-24,False,False,False,,,
8516,DAR-DIA-bd041b9b-25,False,False,False,,,
8517,DAR-DIA-bd041b9b-26,False,False,False,,,
8518,DAR-DIA-bd041b9b-27,False,False,False,,,
8519,DAR-DIA-bd041b9b-28,False,False,False,,,
8520,DAR-DIA-bd041b9b-29,False,False,False,,,
8521,DAR-DIA-bd041b9b-30,False,False,False,,,
8522,DAR-DIA-bd041b9b-31,False,False,False,,,
8523,DAR-DIA-bd041b9b-32,False,False,False,,,
8524,DAR-DIA-bd041b9b-33,False,False,False,,,
8525,DAR-DIA-bd041b9b-34,False,False,False,,,
8526,DAR-DIA-5ff57136-1,False,False,False,,,
8527,DAR-DIA-5ff57136-2,False,False,False,,,
8528,DAR-DIA-5ff57136-3,False,False,False,,,
8529,DAR-DIA-5ff57136-4,False,False,False,,,
8530,DAR-DIA-5ff57136-5,False,False,False,,,
8531,DAR-DIA-5ff57136-6,False,False,False,,,
8532,DAR-DIA-5ff57136-7,False,False,False,,,
8533,DAR-DIA-5ff57136-8,False,False,False,,,
8534,DAR-DIA-5ff57136-9,False,False,False,,,2021-01-20
8535,DAR-DIA-5ff57136-10,False,False,False,,,
8536,DAR-DIA-5ff57136-11,False,False,False,,,
8537,DAR-DIA-5ff57136-12,False,False,False,,,
8538,DAR-DIA-5ff57136-13,False,False,False,,,
8539,DAR-DIA-5ff57136-14,False,False,False,,,
8540,DAR-DIA-5ff57136-15,False,False,False,,,
8541,DAR-DIA-5ff57136-16,False,False,False,,,
8542,DAR-DIA-5ff57136-17,False,False,False,,,
8543,DAR-DIA-5ff57136-18,False,False,False,,,
8544,DAR-DIA-5ff57136-19,False,False,False,,,
8545,NAU-LAT-30527ac5-1,False,False,False,,,
8546,NAU-LAT-30527ac5-2,False,False,False,,,
8547,NAU-LAT-30527ac5-3,False,False,False,,,
8548,NAU-LAT-30527ac5-4,False,False,False,,,
8549,NAU-LAT-30527ac5-6,False,False,False,,,
8550,ALP-POS-64a6e87e-1,False,False,False,,,
8551,EDJ-MED-12f7f543-1,False,False,False,,,
8552,NAU-LAT-4ce8bf23-1,False,False,False,,,
8553,NAU-LAT-4ce8bf23-2,False,False,False,,,
8554,NAU-LAT-4ce8bf23-3,False,False,False,,,
8555,MAL-CSI-dcae516d-1,False,False,False,,,
8556,DAR-DIA-076fb6ea-2,False,False,False,,,
8557,DAR-DIA-076fb6ea-3,False,False,False,,,
8558,DAR-DIA-076fb6ea-4,False,False,False,,,
8559,DAR-DIA-076fb6ea-5,False,False,False,,,
8560,DAR-DIA-076fb6ea-6,False,False,False,,,
8561,DAR-DIA-076fb6ea-7,False,False,False,,,
8562,DAR-DIA-076fb6ea-8,False,False,False,,,
8563,DAR-DIA-076fb6ea-9,False,False,False,,,
8564,DAR-DIA-076fb6ea-10,False,False,False,,,
8565,DAR-DIA-076fb6ea-11,False,False,False,,,
8566,DAR-DIA-076fb6ea-12,False,False,False,,,
8567,DAR-DIA-076fb6ea-13,False,False,False,,,
8568,DAR-DIA-076fb6ea-14,False,False,False,,,
8569,DAR-DIA-076fb6ea-15,False,False,False,,,
8570,DAR-DIA-076fb6ea-16,False,False,False,,,
8571,PET-UNK-752bebd6-1,False,False,False,enamine,2020-11-17,2021-01-20
8572,PET-UNK-82544c07-1,False,False,False,enamine,2020-11-17,
8573,MAT-POS-450cb4f9-1,False,False,False,enamine,2020-11-16,2020-12-21
8574,MAT-POS-450cb4f9-2,False,False,False,,,
8575,MAT-POS-23a8a11a-1,False,False,False,enamine,2020-11-16,2020-12-09
8576,MAT-POS-8fd29122-1,False,False,False,enamine,2020-11-17,2020-12-09
8577,MAT-POS-8fd29122-2,False,False,False,enamine,2020-11-17,2020-12-09
8578,VLA-UCB-29506327-1,False,False,False,enamine,2020-11-17,2020-12-09
8579,DAR-DIA-9e4459de-1,False,False,False,,,
8580,DAR-DIA-9e4459de-2,False,False,False,,,
8581,DAR-DIA-9e4459de-3,False,False,False,,,
8582,DAR-DIA-9e4459de-4,False,False,False,,,
8583,DAR-DIA-9e4459de-5,False,False,False,,,
8584,DAR-DIA-9e4459de-6,False,False,False,,,
8585,DAR-DIA-9e4459de-7,False,False,False,,,
8586,DAR-DIA-9e4459de-8,False,False,False,,,
8587,DAR-DIA-9e4459de-9,False,False,False,,,
8588,DAR-DIA-9e4459de-10,False,False,False,,,
8589,DAR-DIA-9e4459de-11,False,False,False,,,
8590,DAR-DIA-9e4459de-12,False,False,False,,,
8591,DAR-DIA-9e4459de-13,False,False,False,,,
8592,DAR-DIA-9e4459de-14,False,False,False,,,
8593,DAR-DIA-9e4459de-15,False,False,False,,,
8594,DAR-DIA-9e4459de-16,False,False,False,,,
8595,DAR-DIA-9e4459de-17,False,False,False,,,
8596,DAR-DIA-9e4459de-18,False,False,False,,,
8597,DAR-DIA-9e4459de-19,False,False,False,,,
8598,DAR-DIA-9e4459de-20,False,False,False,,,
8599,DAR-DIA-9e4459de-21,False,False,False,,,
8600,DAR-DIA-9e4459de-22,False,False,False,,,
8601,DAR-DIA-9e4459de-23,False,False,False,,,
8602,DAR-DIA-9e4459de-24,False,False,False,,,
8603,DAR-DIA-9e4459de-25,False,False,False,,,
8604,DAR-DIA-9e4459de-26,False,False,False,,,
8605,DAR-DIA-9e4459de-27,False,False,False,,,
8606,DAR-DIA-9e4459de-28,False,False,False,,,
8607,DAR-DIA-9e4459de-29,False,False,False,,,
8608,DAR-DIA-9e4459de-30,False,False,False,,,
8609,ALP-POS-ce760d3f-1,False,False,False,,,2021-01-08
8610,ALP-POS-ce760d3f-2,False,False,False,,,2020-12-02
8611,ALP-POS-ce760d3f-3,False,False,False,,,2021-01-28
8612,ALP-POS-ce760d3f-4,False,False,False,,,2021-01-14
